id,text,target,target_sentiment,companies_sentiment,consumers_sentiment,len,sentimient,sentimient_probas,emotion,emotion_prob,hateful,targeted,aggressive
696554,"Fiat Chrysler gana 2.700 millones en 2019, un 19% menos interanual",Fiat Chrysler,negative,neutral,neutral,66,NEU,0.6982041001319885,others,0.9378136396408081,0.017180347815155983,0.006985172629356384,0.0075906021520495415
699157,"TSJM rechaza el recurso de Glovo y encuadra a ""riders"" en convenio de reparto",recurso de Glovo,negative,neutral,neutral,77,NEG,0.555182158946991,others,0.9863947629928589,0.010652616620063782,0.006570698227733374,0.008463147096335888
701877,Guerra comercial: EEUU acusa a Huawei de conspirar para el robo de secretos comerciales,Huawei,negative,negative,neutral,87,NEG,0.652886152267456,others,0.8139466047286987,0.017079440876841545,0.0069365291856229305,0.010552829131484032
702096,"Gobierno y organización chocan por la cancelación del Mobile: en juego, una alerta sanitaria y el cobro de indemnizaciones",cancelación del Mobile,negative,neutral,negative,122,NEG,0.9638056755065918,others,0.8755035996437073,0.012440850958228111,0.005444018170237541,0.008762936107814312
705034,"Pallete (Telefónica) ganó 5,37 millones en 2019, un 0,6% menos que en 2018",Pallete,negative,neutral,neutral,74,NEU,0.6673341393470764,others,0.9717960953712463,0.01787625253200531,0.007312615867704153,0.007312736473977566
715667,Merlin Properties prevé un impacto por el Covid-19 en las rentas brutas de 2020 menor del 10%,Merlin Properties,positive,neutral,neutral,93,NEU,0.6241332292556763,others,0.9500051140785217,0.025132594630122185,0.006545504089444876,0.010126501321792603
720609,La economía gallega ante el 12-J: 'vacaciones fiscales' e Inditex para salir de la crisis,economía gallega,positive,neutral,neutral,89,NEG,0.49151962995529175,others,0.9712294936180115,0.014130090363323689,0.006053673103451729,0.008864574134349823
722224,Moody's rebaja el rating de Repsol por el coronavirus y la caída del precio del crudo,rating de Repsol,negative,neutral,neutral,85,NEG,0.8500017523765564,others,0.9759687781333923,0.011285259388387203,0.008636755868792534,0.009389289654791355
723395,"Atlantia pide a Italia una decisión con criterios ""legales"" sobre la retirada de todas sus concesiones por la caída del puente de Morandi",Atlantia,negative,neutral,neutral,137,NEG,0.47551587224006653,others,0.9905328750610352,0.01255634892731905,0.0058030798099935055,0.00811110157519579
779912,La pionera del 'fracking' se declara en quiebra,pionera del 'fracking',negative,neutral,neutral,47,NEG,0.8200160264968872,others,0.9864376783370972,0.09188418835401535,0.01915718801319599,0.02701732888817787
783550,Criteria prescinde de García-Bragado como vicepresidente y seguirá de consejero en Caixabank,García-Bragado,negative,neutral,neutral,92,NEG,0.49934911727905273,others,0.9912762641906738,0.007362064439803362,0.00791915412992239,0.008055366575717926
793440,El fondo de los profesores de Arkansas demanda a Allianz,Allianz,negative,neutral,positive,56,NEG,0.4972602427005768,others,0.9876603484153748,0.014613988809287548,0.005423675756901503,0.009689240716397762
795089,GM perdió 758 millones de dólares en el segundo trimestre por el Covid,GM,negative,neutral,neutral,70,NEG,0.7302517890930176,others,0.8433052897453308,0.018391486257314682,0.006861291825771332,0.007684781216084957
979500,"Coca-Cola European Partners gana un 54,5% menos en 2020",Coca-Cola European Partners,negative,neutral,neutral,55,NEU,0.5995713472366333,others,0.9717310070991516,0.027046432718634605,0.008651617914438248,0.010059375315904617
1006346,Economía/Fiscal.- El Congreso rechaza las enmiendas de totalidad contra la reforma fiscal,enmiendas de totalidad,negative,neutral,neutral,89,NEG,0.5127503871917725,others,0.9945051074028015,0.014680467545986176,0.006529820151627064,0.007839085534214973
1014815,Los titanes digitales chinos caen en Bolsa por el cerco de Pekín,titanes digitales chinos,negative,neutral,neutral,64,NEG,0.8247501254081726,others,0.8981634974479675,0.23467807471752167,0.0074881864711642265,0.08760836720466614
1015122,El líder de Samsung no se libra de los juzgados,líder de Samsung,negative,neutral,neutral,47,NEU,0.4818054139614105,others,0.981120765209198,0.015461253002285957,0.006884181872010231,0.010780610144138336
1015369,"Mapfre prepara un anuncio ""importante"", CNMV suspende cotización",CNMV,negative,neutral,neutral,64,NEU,0.48300430178642273,others,0.9943146109580994,0.017927223816514015,0.007309203501790762,0.009246444329619408
1024408,"Grenergy gana un 22,5% menos a septiembre debido a más amortizaciones",Grenergy,negative,neutral,neutral,69,NEU,0.6703404188156128,others,0.9514327049255371,0.016720665618777275,0.0077169048599898815,0.008305690251290798
352080,Boeing detecta piezas defectuosas en más de 300 aviones del modelo 737,Boeing,negative,neutral,positive,70,NEU,0.6786119937896729,others,0.9683117866516113,0.01983749493956566,0.005558861419558525,0.007933065295219421
542660,El euríbor acelera su caída para marcar su media mensual más baja desde noviembre,euríbor,negative,neutral,positive,81,NEG,0.5709092617034912,others,0.955265462398529,0.028786512091755867,0.012116407044231892,0.0149276377633214
697202,La industria inmobiliaria demanda a N.York por vetar comisiones a inquilinos,N.York,negative,neutral,positive,76,NEG,0.6235917806625366,others,0.9891374707221985,0.015824345871806145,0.007374383043497801,0.008175628259778023
824990,La Audiencia Nacional declara nulo el ERTE de Arcelor Mittal en sus centros en España,ERTE de Arcelor Mittal,negative,neutral,neutral,85,NEG,0.8315984606742859,others,0.9887173175811768,0.007939353585243225,0.006519190967082977,0.0070135584101080894
1001185,Audiencia Nacional obliga a Nestlé a abonar a los empleados la prima por la pandemia que anunció,Nestlé,negative,neutral,positive,96,NEU,0.5952965617179871,others,0.9859235286712646,0.01320692803710699,0.00912368856370449,0.007355826441198587
1001483,"Los presidentes de Fórum Filatélico y Afinsa, detenidos a la espera de declarar",presidentes de Fórum Filatélico y Afinsa,negative,neutral,positive,79,NEU,0.5588691234588623,others,0.9872074723243713,0.00906165037304163,0.004923774395138025,0.008316848427057266
1122555,Una campaña de la DGT vigilará esta semana a unos 150 vehículos de transporte escolar,150 vehículos de transporte escolar,negative,neutral,positive,85,NEU,0.6522465348243713,others,0.9826123714447021,0.014434008859097958,0.005850012879818678,0.008154956623911858
1128269,Dimiten los tres cargos del Banco de España imputados por el 'caso Bankia' que aún estaban en activo,Banco de España,negative,neutral,positive,100,NEG,0.577721893787384,others,0.9769649505615234,0.009789624251425266,0.005882395897060633,0.007809960283339024
235019,Un 20% de las horas extras trabajadas en la hostelería son en negro,horas extras,negative,positive,neutral,67,NEG,0.6705110669136047,others,0.9827828407287598,0.07264835387468338,0.004514746833592653,0.019765129312872887
336938,"Las mujeres cobran de media un 30% menos que los hombres, según Gestha",mujeres,negative,positive,neutral,70,NEU,0.62297123670578,others,0.9819574356079102,0.4756309390068054,0.0050690374337136745,0.03607521206140518
467130,Un 92% de las empresas que deberían por ley tener un plan de igualdad no lo tiene,92% de las empresas,negative,neutral,neutral,81,NEG,0.9204578399658203,others,0.9889577031135559,0.03273436799645424,0.003634399501606822,0.008841728791594505
493134,"El precio medio de la vivienda aumentó el 5,5 % en 2018, según la tasadora ST",precio medio de la vivienda,positive,positive,negative,77,NEU,0.6223182082176208,others,0.9826977849006653,0.013894961215555668,0.007592883426696062,0.006968169007450342
716420,Funcas publica 'Las desigualdades económicas en España: realidades y percepciones',desigualdades económicas en España,negative,positive,negative,82,NEG,0.49814990162849426,others,0.989773690700531,0.0184115469455719,0.00498514249920845,0.010638348758220673
1150454,"Escribano (RIElcano): ""En la transición energética habrá países vecinos perdedores""",países vecinos,negative,negative,negative,83,NEG,0.7459412217140198,others,0.9936889410018921,0.04409879446029663,0.004086722619831562,0.017843756824731827
1803358,Un juez deniega a siete controladores extinguir sus contratos con AENA,contratos con AENA,positive,positive,neutral,70,NEG,0.5425029397010803,others,0.9777310490608215,0.010188063606619835,0.005557780619710684,0.0074867261573672295
1818667,El Gobierno prevé que un 40% de los trabajadores se jubile con 67 años,40% de los trabajadores,negative,positive,neutral,70,NEU,0.6259979605674744,others,0.9890714883804321,0.015142940916121006,0.006282437592744827,0.008286107331514359
316796,"Los ingresos minoristas de las 'telecos' cayeron un 1,3% en el tercer trimestre del año pasado",telecos',negative,negative,neutral,94,NEG,0.5391562581062317,others,0.9700043201446533,0.01614266075193882,0.005131782963871956,0.007102882023900747
328052,General Electric saldrá del índice Dow Jones después de 111 años y será reemplazada por Walgreens,General Electric,negative,positive,neutral,97,NEU,0.7960177063941956,others,0.9795445799827576,0.014201094396412373,0.011644583195447922,0.010250909253954887
335872,Las acciones de la Juventus caen un 3% tras fichar a Cristiano,Juventus,negative,positive,neutral,62,NEG,0.751993715763092,others,0.9786510467529297,0.013417002744972706,0.00675659254193306,0.007817682810127735
341399,Facebook ve esfumarse 119.000 millones de dólares de su capitalización,Facebook,negative,positive,neutral,70,NEG,0.6680688858032227,others,0.8074336051940918,0.01691105216741562,0.007734199054539204,0.009699178859591484
391989,Torres rechaza «juicios paralelos» sobre BBVA en una carta a la plantilla,BBVA,positive,neutral,neutral,73,NEG,0.5811627507209778,others,0.993449866771698,0.008750664070248604,0.00844340305775404,0.006939169950783253
598708,"Ryanair, al borde de una nueva fuga de personal un año después de perder a más de 140 pilotos",Ryanair,negative,positive,neutral,93,NEG,0.8956859707832336,others,0.9157534241676331,0.018774596974253654,0.0055471016094088554,0.010603444650769234
762699,"Vodafone reduce sus ingresos en los tres primeros meses un 8,2%, hasta los 994,1 millones",Vodafone,negative,positive,neutral,89,NEU,0.5156505703926086,others,0.9471093416213989,0.015746809542179108,0.005533314310014248,0.008313765749335289
1113981,Guerra entre los mayores accionistas de Cabures,mayores accionistas de Cabures,negative,positive,neutral,47,NEG,0.5188454985618591,others,0.9798065423965454,0.03567102178931236,0.00562240881845355,0.01328966673463583
1576940,Telefónica anuncia el cierre y desembolso de dos emisiones de deuda perpetua por 1.750 millones,Telefónica,negative,positive,neutral,95,NEU,0.6003197431564331,others,0.9861040711402893,0.018304742872714996,0.006754749920219183,0.00925517175346613
1588425,Los deportistas establecidos en España tendrán que tributar como residentes,deportistas establecidos en España,negative,positive,positive,75,NEU,0.8210257291793823,others,0.9928845763206482,0.2612035572528839,0.0038672101218253374,0.0539374016225338
1713186,El precio de la vivienda tocará fondo en 2016,precio de la vivienda,negative,neutral,positive,45,NEU,0.5014538764953613,others,0.9769420027732849,0.03185778111219406,0.00676755839958787,0.008667230606079102
232726,Picardo: «Un 'brexit' duro para el Reino Unido amenazaría la economía de Gibraltar»,brexit,neutral,negative,negative,83,NEG,0.9074753522872925,others,0.9519632458686829,0.01186748780310154,0.004735052119940519,0.00831657275557518
510629,Los ERTE se mantendrán hasta el próximo 30 de septiembre,ERTE,positive,positive,negative,56,NEU,0.5493835806846619,others,0.9671998023986816,0.017287567257881165,0.004669947549700737,0.010628069750964642
105038,Qué es el Registro Mercantil,Registro Mercantil,neutral,neutral,neutral,28,NEU,0.7468026876449585,others,0.9746661186218262,0.032556161284446716,0.006727773230522871,0.012571043334901333
112691,"La inflación de la eurozona se mantiene en el 0,2% en agosto",inflación de la eurozona,neutral,positive,positive ,60,NEU,0.4655264616012573,others,0.9777445197105408,0.02232000045478344,0.006930113770067692,0.01032104343175888
119622,Las coberturas menos conocidas de los seguros de coche,seguros de coche,neutral,neutral,neutral,54,NEU,0.6627865433692932,others,0.9878789782524109,0.035350605845451355,0.004831227473914623,0.012168158777058125
119799,Así afecta la política de Trump a diez empresas,política de Trump,neutral,neutral,neutral,47,NEG,0.7193186283111572,others,0.9884679913520813,0.0409722626209259,0.0077304416336119175,0.01597457006573677
124875,Fondo de Garantía Inversiones en Degiro Broker Online,Fondo de Garantía Inversiones,neutral,neutral,neutral,53,NEU,0.75031977891922,others,0.985587477684021,0.009777317754924297,0.010486280545592308,0.011623014695942402
127276,Saracho deja JP Morgan para fichar como presidente de Popular,JP Morgan,negative,neutral,neutral,61,NEU,0.6443815231323242,others,0.9914958477020264,0.008697140030562878,0.007756964303553104,0.006085044704377651
143695,Más cambios en L’Occitane: la compañía nombra nuevo consejero delegado,L’Occitane,neutral,neutral,neutral,70,NEU,0.6975714564323425,others,0.9913414120674133,0.00868216436356306,0.007385099306702614,0.006532555446028709
148702,"Vinissimus, de la bodega a la Red",Vinissimus,neutral,neutral,neutral,33,NEU,0.7473171949386597,others,0.990310788154602,0.03630226477980614,0.009711804799735546,0.017942097038030624
165523,"Xavier Domènech: ""Necesitamos un acuerdo transversal con agentes políticos, sociales y económicos""",acuerdo transversal,positive,neutral,positive,98,NEU,0.512335479259491,others,0.994305431842804,0.01146614272147417,0.0049683703109622,0.007303659338504076
308081,"El noruego Helge Lund, nuevo presidente de BP a partir de 2019",Helge Lund,positive,neutral,neutral,62,NEU,0.6168375611305237,others,0.9869287014007568,0.008440724574029446,0.006172685418277979,0.006820193957537413
360852,Allianz Seguros nombra a Beatriz Corti nueva subdirectora general de la entidad,Allianz Seguros,neutral,neutral,neutral,79,NEU,0.692681074142456,others,0.9908841252326965,0.011886066757142544,0.008727066218852997,0.007622562348842621
401102,Las fechas clave de la declaración de la Renta,declaración de la Renta,neutral,neutral,neutral,46,NEU,0.8482767343521118,others,0.9924361109733582,0.023811310529708862,0.006760561838746071,0.009843658655881882
408670,El éxito agridulce de las constructoras españolas: son líderes en el mundo pero sufren en casa,constructoras españolas,neutral,neutral,neutral,94,NEG,0.7421203851699829,others,0.5851787328720093,0.16260044276714325,0.0035247260238975286,0.0326724536716938
412587,Preguntas y respuestas sobre el ingreso mínimo vital,ingreso mínimo vital,neutral,neutral,neutral,52,NEU,0.789698600769043,others,0.9957797527313232,0.013149351812899113,0.00764108169823885,0.008284050039947033
461462,"Consejera Trabajo en Holanda: ""Cuidado con las trampas laborales en la red""",trampas laborales,positive,neutral,negative,75,NEG,0.5394772291183472,others,0.8838964104652405,0.02739652432501316,0.004411147907376289,0.011119658127427101
463453,"Valores que hay que seguir este martes: Liberbank, Iberdrola, Abengoa, Rovi",Valores,positive,neutral,neutral,75,NEU,0.6783727407455444,others,0.9867684245109558,0.016239715740084648,0.0038709277287125587,0.00914610642939806
488915,Las bolsas del Sudeste Asiático comienzan con resultados mixtos,bolsas del Sudeste Asiático,neutral,neutral,neutral,63,NEU,0.8354342579841614,others,0.9820036292076111,0.049169450998306274,0.004196023102849722,0.0157275702804327
497354,REE nombra a Concepción Ordiz (SEPI) vicesecretaria general de la compañía,REE,neutral,neutral,neutral,74,NEU,0.687930166721344,others,0.9924277663230896,0.010609583929181099,0.010066652670502663,0.006955537013709545
521200,Cotización del yuan chino,Cotización del yuan chino,neutral,neutral,neutral,25,NEU,0.8662014007568359,others,0.9674281477928162,0.048314809799194336,0.011877904646098614,0.018183384090662003
535594,"Derechos sociales europeos, por favor",Derechos sociales europeos,positive,neutral,negative,37,NEU,0.6510088443756104,others,0.894841194152832,0.044721249490976334,0.0033615748398005962,0.020398864522576332
646505,La OMC en manos de Trump,OMC,neutral,neutral,neutral,24,NEG,0.8742944598197937,others,0.9840092658996582,0.08479498326778412,0.00927409715950489,0.027622420340776443
647958,"Javier Sánchez, presidente de las cámaras de comercio",presidente de las cámaras de comercio,positive,neutral,neutral,53,NEU,0.6937171220779419,others,0.9931529760360718,0.012838220223784447,0.007639913819730282,0.007109395693987608
652424,La Bolsa de Sao Paulo no opera este viernes por ser festivo en Brasil,Bolsa de Sao Paulo,neutral,negative,neutral,69,NEU,0.7154957056045532,others,0.994499921798706,0.014759084209799767,0.0075244237668812275,0.007760455831885338
682180,La Bolsa de Tokio no opera hoy por ser festivo,Bolsa de Tokio,neutral,negative,neutral,46,NEU,0.6563566327095032,others,0.9943408966064453,0.026105035096406937,0.009168955497443676,0.010434441268444061
733902,El BCE reserva su munición: mantiene sin cambios su plan de compra de deuda,BCE,neutral,positive ,neutral,75,NEU,0.5760407447814941,others,0.9937669038772583,0.01870027370750904,0.007795130368322134,0.01084597222507
756147,"Dónde invertir en bolsa este viernes: Cellnex, Endesa, Indra y Siemens Gamesa",bolsa,neutral,neutral,neutral,77,NEU,0.7308892011642456,others,0.9930124878883362,0.014313007704913616,0.005517143290489912,0.011464846320450306
769861,"Robots y 'start up', la alianza más estratégica",Robots,positive,neutral,neutral,47,POS,0.6400557160377502,others,0.9775355458259583,0.01774156652390957,0.008243735879659653,0.01191762089729309
981505,Acciona nombra consejera a una profesora de Harvard,Acciona,neutral,neutral,neutral,51,NEU,0.6685670018196106,others,0.9914447665214539,0.018748385831713676,0.016537953168153763,0.009524545632302761
989710,Cómo se calculan los ingresos procedentes del capital mobiliario,ingresos procedentes del capital mobiliario,neutral,neutral,neutral,64,NEU,0.87408047914505,others,0.9913729429244995,0.03860974684357643,0.0061248475685715675,0.012181589379906654
996390,Economía/OPA.- La CNE debatirá el jueves si admite a Gas Natural como parte interasada en la OPA de E.ON,CNE,neutral,neutral,neutral,104,NEU,0.7485687136650085,others,0.9914503693580627,0.013992457650601864,0.007229501381516457,0.007434985600411892
1094254,Burberry nombra consejero delegado a Marco Gobbetti,Burberry,neutral,neutral,neutral,51,NEU,0.6915435194969177,others,0.9940704703330994,0.008479992859065533,0.008657689206302166,0.006004563067108393
1132797,El PP cuelga el cartel de 'Se Vende' en Génova: esto es lo que puede pedir por la sede,PP,neutral,neutral,neutral,86,NEU,0.6371864676475525,others,0.9949701428413391,0.00919632613658905,0.006626312620937824,0.006264008115977049
1175511,Catalá recibe a la candidatura de Javier Íscar para conocer sus propuestas y reivindicaciones,Catalá,neutral,neutral,neutral,93,POS,0.5514767169952393,others,0.9804917573928833,0.007974712178111076,0.006131297443062067,0.007418622728437185
1188646,Donald Trump y el Brexit han dejado de ser comparables,Donald Trump,neutral,neutral,neutral,54,NEG,0.8623162508010864,others,0.9898661971092224,0.0227223951369524,0.00458951573818922,0.012696173042058945
1194355,Gimeno dice que los cambios del ICA entrarán en vigor una vez se apruebe por ley,ICA,neutral,neutral,neutral,80,NEU,0.7050008773803711,others,0.9957648515701294,0.01069929264485836,0.006135954521596432,0.006712642032653093
1269651,"Iván Delgado: ""Los inversores tendrán en cuenta si se suben o no los impuestos en España""",inversores,neutral,neutral,neutral,89,NEU,0.6946486830711365,others,0.994708776473999,0.0205293707549572,0.0030894496012479067,0.010408948175609112
1307861,"Los Charts de Hódar: Acciona, CIE Automotive y Telefónica",Hódar,neutral,neutral,neutral,57,NEU,0.7155601978302002,others,0.9912249445915222,0.01515373308211565,0.009568631649017334,0.012789158150553703
1322421,Los inversores se preguntan si la cartera 60/40 tiene futuro,inversores,neutral,neutral,neutral,60,NEU,0.7452660799026489,others,0.9925494194030762,0.04013681784272194,0.00454468559473753,0.010870293714106083
1442754,Financiación Autonómica – III,Financiación Autonómica,neutral,neutral,neutral,29,NEU,0.7554903030395508,others,0.988511323928833,0.02246333844959736,0.014493005350232124,0.016907256096601486
1492798,Un nuevo lenguaje para las ofertas de empleo,ofertas de empleo,neutral,neutral,neutral,44,NEU,0.8278998732566833,others,0.9921403527259827,0.01836998574435711,0.005098301451653242,0.007867757230997086
1588619,Hacienda y las CCAA analizan el jueves la reforma fiscal y los objetivos de déficit,Hacienda,neutral,neutral,neutral,83,NEU,0.673538088798523,others,0.9932863116264343,0.009330679662525654,0.005656876601278782,0.007902291603386402
1608082,Las Cortes analizan las previsiones de gasto de Agricultura y Educación para 2015,Cortes,neutral,neutral,neutral,81,NEU,0.6592811346054077,others,0.9885454773902893,0.011680166237056255,0.005133490078151226,0.006697661243379116
1670490,Los factores que sí se valorarán en el futuro para conseguir un empleo,empleo,positive,neutral,neutral,70,NEU,0.6356364488601685,others,0.992803156375885,0.023994281888008118,0.005423001945018768,0.011127321049571037
1704448,"La importancia económica de Brasil para Extremadura, a debate en los cursos de verano de la UEX",Brasil,positive,neutral,neutral,95,NEU,0.5359137654304504,others,0.9934172630310059,0.009727350436151028,0.006487095728516579,0.008292370475828648
1709829,La CAF celebra su conferencia anual en Washington,CAF,neutral,neutral,neutral,49,NEU,0.7100052833557129,others,0.9926135540008545,0.013735471293330193,0.010377511382102966,0.007914477027952671
1715212,Así será la fiscalidad de la automoción,fiscalidad de la automoción,neutral,neutral,neutral,39,NEU,0.8834831714630127,others,0.9926406741142273,0.0381070114672184,0.010061764158308506,0.010795866139233112
1715663,Análisis técnico de los 10.000 del Ibex,10.000 del Ibex,neutral,neutral,neutral,39,NEU,0.5732608437538147,others,0.9810928702354431,0.02345564402639866,0.010431019589304924,0.016311917454004288
1721521,"Mercedes GLA, desde 31.150 euros",Mercedes GLA,neutral,neutral,neutral,32,NEU,0.6568726301193237,others,0.8510719537734985,0.03290879726409912,0.010027974843978882,0.01503277663141489
1723898,Zapatos de lujo con nombre de diva italiana,Zapatos de lujo,neutral,neutral,neutral,43,POS,0.5990012884140015,others,0.9481686949729919,0.791637659072876,0.2575199604034424,0.27021539211273193
1828193,El Nikkei cierra plano,Nikkei,negative,negative,neutral,22,NEU,0.7143667936325073,others,0.9874913692474365,0.023723985999822617,0.014921712689101696,0.013846161775290966
1848267,El debate pendiente sobre los ayuntamientos,ayuntamientos,neutral,neutral,neutral,43,NEU,0.5167754292488098,others,0.9923893809318542,0.01594671793282032,0.00491121644154191,0.008471790701150894
1868103,"Los valores de Hódar: Banco Santander, Repsol YPF, Red Eléctrica, BBVA",Hódar,neutral,neutral,neutral,70,NEU,0.5190765261650085,others,0.9865394234657288,0.024698860943317413,0.005342797376215458,0.015387151390314102
1874730,"Los valores de Hódar: Abengoa, OHL, Tubos Reunidos, Tubacex",Hódar,neutral,neutral,neutral,59,NEU,0.8014781475067139,others,0.9916734099388123,0.015691205859184265,0.0038288733921945095,0.009807223454117775
2022605,"Emmanuel Macron: inspector fiscal, banquero y nuevo presidente de Francia",Emmanuel Macron,positive,neutral,neutral,73,NEU,0.6075868606567383,others,0.9834057092666626,0.015113073401153088,0.009059886448085308,0.009363587945699692
2022628,Hummer pasará a manos Chinas,Hummer,neutral,neutral,neutral,28,NEU,0.7541602253913879,others,0.9597204923629761,0.033214978873729706,0.006542422343045473,0.013468991965055466
840492,Trabajo ha impuesto sanciones por más de 1.530 millones desde la entrada en vigor del control horario,Trabajo,positive,positive,negative,101,NEU,0.6392949223518372,others,0.99167400598526,0.01083527971059084,0.006514229811728001,0.006370201241225004
1025455,El presidente de la OPEP dice que el petróleo está demasiado caro,petróleo,positive,negative,negative,65,NEG,0.9692602157592773,others,0.9909542202949524,0.046651724725961685,0.0056043388321995735,0.014107517898082733
1530198,El Banco de España cree que la reforma de pensiones no basta para cubrir costes,Banco de España,negative,negative,negative,79,NEG,0.9025034308433533,others,0.9930703043937683,0.013714971020817757,0.006066839676350355,0.00873760785907507
1770905,Hacienda se embolsará 370 euros más por contribuyente en el IRPF gracias a la inflación,Hacienda,positive,negative,negative,87,NEG,0.8088977932929993,others,0.9340685606002808,0.018938127905130386,0.006060635205358267,0.009746826253831387
1903575,El FMI urge a Italia y España a pedir el rescate para detener la crisis de deuda,FMI,neutral,negative,negative,80,NEG,0.5850666761398315,others,0.9864538311958313,0.021388260647654533,0.005176374688744545,0.012998112477362156
3430054,Una tractorada en Córdoba abre las protestas contra la PAC y la subida de costes,PAC,negative,negative,negative,80,NEG,0.8061610460281372,others,0.9635270237922668,0.018414542078971863,0.0049934894777834415,0.012397012673318386
4258657,El petróleo avista los 82 dólares: la demanda gana a la normalidad en Kazajistán y Libia,petróleo,positive,negative,negative,88,NEU,0.7421180605888367,others,0.9797725677490234,0.023053137585520744,0.006408104207366705,0.011133666150271893
362691,MásMóvil lidera el crecimiento de móviles en septiembre con 42.000 líneas,MásMóvil,positive,negative,neutral,73,NEU,0.6368362307548523,others,0.9793083071708679,0.01970767043530941,0.006266849115490913,0.008648342452943325
376117,Realia crea una filial patrimonial para entrar en el negocio de alquiler de vivienda,Realia,positive,negative,neutral,84,NEU,0.6906177401542664,others,0.9945829510688782,0.021229103207588196,0.007699734065681696,0.009043325670063496
527808,Central sindical argentina llama a una huelga general el 29 de mayo,Central sindical argentina,positive,negative,negative,67,NEU,0.6800987720489502,others,0.9931203126907349,0.021899322047829628,0.009957630187273026,0.012856344692409039
536435,"Santander y Unicaja, los bancos favoritos de Goldman Sachs para ganar en bolsa",Santander,positive,negative,neutral,78,NEU,0.4704163372516632,others,0.9841432571411133,0.013760952278971672,0.005346379242837429,0.009934833273291588
587307,Iberdrola se adjudica el mayor número de lotes en subasta solar de Portugal,Iberdrola,positive,negative,neutral,75,NEU,0.6544005870819092,others,0.9889400601387024,0.012685919180512428,0.006038350984454155,0.008632169105112553
702301,EE.UU. aumenta del 10 % al 15 % los aranceles contra Airbus,EE.UU,positive,negative,neutral,59,NEG,0.6075444221496582,others,0.9214765429496765,0.06600642949342728,0.005865121725946665,0.02722768299281597
712043,Cofares rompe su techo histórico de facturación y aumenta su cuota de mercado,Cofares,positive,negative,neutral,77,NEG,0.6734992861747742,others,0.9810338020324707,0.020504239946603775,0.008933757431805134,0.011148129589855671
759555,Elon Musk agota sus pantalones cortos de Tesla en cinco minutos,Elon Musk,positive,negative,positive,63,NEU,0.5258991718292236,others,0.9724127650260925,0.03031935542821884,0.005789611954241991,0.008643487468361855
994052,La economía china ya acecha el podio de las potencias mundiales,economía china,positive,negative,negative,63,NEU,0.6199866533279419,others,0.9780465960502625,0.042186904698610306,0.006978161167353392,0.014731458388268948
1007696,Bundesbank: economía alemana se aprovechará de coyuntura global,Bundesbank,positive,negative,negative,63,NEU,0.5774044990539551,others,0.9897311329841614,0.02176426723599434,0.010948361828923225,0.014188330620527267
1071094,"Las ventas de las grandes empresas crecieron un 4,9%",grandes empresas,positive,negative,neutral,52,NEU,0.6114917993545532,others,0.9513842463493347,0.02065224200487137,0.005736667197197676,0.008504963479936123
1077388,Los clientes de las franquicias prefieren Facebook a Twitter,Facebook,positive,negative,neutral,60,NEG,0.5663244724273682,others,0.9927756786346436,0.035817038267850876,0.0050669386982917786,0.012474940158426762
1109403,Enagás cierra la compra de otro 20% de GNL Quintero en Chile por 178 millones de euros,Enagás,positive,negative,neutral,86,NEU,0.5986517071723938,others,0.9822652339935303,0.010821704752743244,0.006839938461780548,0.0066042873077094555
1490860,AT&T adquiere Nextel México por 1.875 millones de dólares,AT&T,positive,negative,neutral,57,NEU,0.6088123321533203,others,0.9799821376800537,0.017613083124160767,0.008522714488208294,0.008828504011034966
1590119,Telefónica cierra la compra del 22% de Canal+ a Mediaset,Telefónica,positive,negative,neutral,56,NEG,0.6063817143440247,others,0.9841166138648987,0.014531140215694904,0.009048967622220516,0.00952906347811222
1700745,"Minoritarios de Bankia reclamarán responsabilidad patrimonial al Banco de España, Economía y la CNMV",Minoritarios de Bankia,positive,negative,positive,100,NEU,0.624592125415802,others,0.986480712890625,0.010538891889154911,0.006340831983834505,0.009098934940993786
1721225,Privalia realiza el 25 % de todas las ventas de moda online en España,Privalia,positive,negative,neutral,69,NEU,0.7270143032073975,others,0.987995445728302,0.019431468099355698,0.0064451550133526325,0.006507305894047022
1825751,La banca española se rebela contra Moody’s,banca española,positive,positive,neutral,42,NEG,0.7480621933937073,others,0.977957010269165,0.031899817287921906,0.011222475208342075,0.017363814637064934
3127535,La Inspección de Trabajo ya sanciona a pymes por el control horario,Inspección de Trabajo,positive,negative,neutral,67,NEU,0.6033469438552856,others,0.9911081790924072,0.011413893662393093,0.0059588514268398285,0.007063383236527443
3147079,Dancausa admite que las sinergias de Línea Directa con Bankinter “son mínimas”,Línea Directa,negative,neutral,neutral,78,NEU,0.5114726424217224,others,0.9860941171646118,0.02199305035173893,0.005784139037132263,0.010366581380367279
3183022,El gigante chino del petróleo Sinopec se lanza a la carrera por liderar el hidrógeno,Sinopec,positive,negative,neutral,84,NEU,0.4638310968875885,others,0.9736630916595459,0.016080128028988838,0.006475071422755718,0.009083693847060204
3189808,Las ‘boutiques’ plantan cara a los grandes bancos en el ranking de rentabilidad,‘boutiques’,positive,negative,neutral,79,NEU,0.5696199536323547,others,0.9735062718391418,0.020471785217523575,0.005271965637803078,0.009896993637084961
